id	xcoord	ycoord	type	neighbours
129	-88.13147549453434	19.327289848457227	0	384,426,446,452,476,895
130	-105.20637226466222	24.043561021706672	1	495,501,526,535,592,917
131	-102.64913083568274	18.119113061488523	0	1,312,947
132	-113.0169673126014	31.614334047103664	0	28,366,543,555
133	-103.65191590269393	18.785803719401102	0	2,92,265,872
134	-98.360549927739	19.622450894210065	1	296,479,562,692,830,932
135	-110.83069837255142	31.154324421668697	0	23,161,299,340
136	-99.17577871967973	18.04486936554059	0	20,26,345,435,728,806
137	-109.99118625677737	27.775078700407096	0	16,190,668,723,754,857
138	-103.77255536101994	28.82776083243471	0	32,62,368,416,671
139	-102.7052571224094	23.5034187414461	1	145,478,662,667,896,946
140	-106.37674673269711	25.47731051615108	1	6,42,159,360,414,944
141	-95.73359240321847	17.167249570551355	0	382,499,519,727,839,863
142	-92.18493362022626	15.178206434680405	1	370,725,865,980,981,983
143	-97.9705948548853	17.008319261040914	0	211,222,412,502,549,938
144	-97.19316304788715	19.323270898277208	1	95,173,219,517,624,655
145	-102.42703830124383	23.14074620321975	1	60,139,177,478,662,807
146	-105.48559765885271	28.28708454880507	0	94,511,513,619,635,746
147	-100.34762030618978	18.327981782341528	0	105,109,245,250,252,629
148	-100.3459825003529	27.151852503938002	0	106,183,388,569,574,843
149	-95.46666242844807	16.07133959018502	0	8,871,880
150	-107.20889636755314	29.659047706557875	1	14,468,698,710,748,778
151	-109.74179772918572	29.362062451186766	0	381,385,432,498,507,914
152	-94.84638299797551	17.22340302288367	0	52,59,196,251,499,930
153	-101.67304887638885	22.817744246007013	1	47,60,244,674,750,807
154	-101.19898207971883	20.164753226475256	1	306,514,538,546,701,842
155	-100.65549546929853	22.128405730795865	1	25,500,566,673,689,796
156	-98.50756548344278	21.897768731984822	0	221,329,356,488,536,752
157	-106.6608112579196	23.888556130241174	0	77,117,261,934
158	-97.23629031712285	15.943273708524035	0	46,72,706
159	-106.18152469889635	25.887250298439266	1	6,140,540,640,861,944
160	-115.38842946631155	30.460488527863028	0	449,672,676,777,797
161	-110.31864960462362	31.221710706132004	1	135,340,376,929
162	-111.08485975031591	25.285128116515082	0	515,685,744,770
163	-110.61893200175537	28.470368112691748	0	223,238,330,387,723,804
164	-104.2607407572391	22.197570246059737	0	4,392,568,786,798,803
165	-99.65291502800495	21.436320780090288	0	3,169,192,297,396,518
166	-90.27557468831932	19.27736838941334	0	15,40,50,247,595,793
167	-105.88508223198956	23.5839360847975	0	108,117,535,548,917,934
168	-101.68025944535523	25.519107303127274	0	218,270,332,447,666,775
169	-99.39085153410831	21.072776708393736	0	165,297,352,396,661,731
170	-102.47555287413452	28.54470282278842	0	477,686,699,765,814,940
171	-113.77620042187365	27.6173135228468	0	201,202,467,504,585,616
172	-104.39049920085696	27.615086619864925	1	65,343,670,764,912,926
173	-97.40031107934504	18.931785492973777	1	54,144,420,624,655,921
174	-112.07624154874613	29.432618151281197	0	175,294,408,509,599
175	-112.25653395958149	29.01785647399379	0	174,408
176	-99.6166716352645	24.124159611063874	0	90,322,324,643,697,758
177	-102.62863161520835	22.736782161681273	1	35,60,145,478,589,945
178	-109.86878541465079	30.120760472903694	0	393,432,507,567,856,886
179	-100.70580126057234	25.589532840980798	1	199,218,232,303,582,625
180	-103.75175483460761	24.18450411941688	1	48,115,355,458,559,756
181	-88.75522994800548	20.40934913787778	0	321,334,451,607,678,771
182	-100.5301040343111	20.60314645329896	1	300,306,601,842,870,881
183	-100.83860596127862	27.12018948426511	0	11,148,235,388,569,838
184	-105.07922795347079	29.098907285645314	0	21,335,746,892,911,933
185	-108.02789938342976	29.95528336422702	1	9,405,698,778,820,835
186	-102.4781724311441	21.2061679941598	1	123,308,553,639,767,858
187	-104.47643079461069	19.855727582161204	0	307,310,358,379,596,785
188	-106.19282923253262	29.76422300317479	1	34,126,367,468,780,849
189	-99.28201985451632	19.554833369810147	1	254,561,683,751,830,900
190	-109.49255195492388	27.839225087854608	0	16,58,137,462,668,877
191	-108.33743650218301	25.253270351796537	0	83,193,547,722
192	-99.44626837049225	21.83408722767236	0	3,165,297,305,356,628
193	-108.1488563968497	25.666036812557106	0	56,191,316,547,708,722
194	-106.09371319437116	30.929551701925156	0	19,27,87,209,621
195	-103.43139644514585	25.763517909975988	0	45,231,264,291,373,444
196	-95.08147983963941	17.580817917476153	0	52,152,242,499,727,919
197	-101.06310596897183	21.327432832255482	1	25,246,262,369,516,601
198	-91.12898536577201	16.323019852347812	0	111,715,735,831,1001,1005
199	-100.98286757973261	25.955487640809054	0	179,218,256,303,447,608
200	-99.83228046670047	17.612802535580215	1	26,245,435,573,867,925
201	-113.60381466358255	28.034438139315622	0	171,202,439,616,828,909
202	-113.28353042176472	27.69469463061135	0	171,201,327,467,474,828
203	-100.9748478680791	28.64797493367491	0	80,82,339,348,819
204	-94.38129525794191	16.51146316696135	0	0,572,653,930
205	-104.30046619657037	26.84863971170087	0	283,400,636,670,745,912
206	-110.88353393658839	29.987579541323946	0	365,383,541,567,632,690
207	-106.88379659838819	27.367733189555775	1	102,317,361,591,618,755
208	-103.06487853599504	24.63339276932653	1	31,48,115,537,579,703
209	-106.60689063399393	30.878799174130307	0	27,68,87,194,249,915
210	-107.76793198367952	26.490406166119914	0	64,316,364,551,823,931
211	-97.72413602699801	16.652446873020114	0	17,78,143,549,706,938
212	-114.36694092972957	31.788379216834542	0	419,482,506,782
213	-99.79357902897902	26.417721316355493	0	121,277,433,524,762,843
214	-101.04429925696435	29.410107968690234	0	348,694,819
215	-99.29348448180347	22.994204485189616	0	357,525,564,681,811,853
216	-100.03561478534311	23.32727335570857	1	90,475,512,564,811,893
217	-98.5577807564501	22.65896110757281	0	267,357,399,536,752,853
218	-101.1927497182454	25.555156933255645	0	168,179,199,447,582,775
219	-96.73751307804419	19.352545692644426	0	95,144,386,460,655
220	-102.24362589192276	26.248172782027353	0	323,332,472,523,558,580
221	-98.24927205385202	21.53283400357507	0	119,156,329,359,488,531
222	-97.76758837025181	17.399086496163232	1	125,143,401,412,563,938
223	-110.93533862416537	28.816318729772306	0	163,387,503,560,804,943
224	-98.71221555276817	24.94704739271838	0	38,88,372,712,836,923
225	-93.73461479677236	16.918947140921794	0	49,494,572,577,653,834
226	-100.90628907148765	27.884578188307614	0	80,272,339,342,569,838
227	-109.06232287033701	26.72449091622395	0	67,421,481,597
228	-96.69967570467578	18.601562797548414	0	74,386,655,859,899,921
229	-97.70708970361756	24.237374948311285	0	473,615,809
230	-97.48530538068594	20.44038995151116	0	326,336,521,742,901,924
231	-103.92210791151612	25.72002789824942	1	195,280,373,444,544,850
232	-100.21948331417215	25.622236410843968	0	44,179,303,344,524,625
233	-89.62523517000284	19.661001685867056	0	15,75,337,539,743,793
234	-105.09111823660791	27.16249191141735	0	65,104,745,882,910,912
235	-101.05084374259718	26.72109026071675	0	11,183,256,388,608,904
236	-108.14461435123442	30.714252901709276	0	43,434,522,740,820,835
237	-101.86493223996779	19.72329336753809	1	275,302,309,456,538,546
238	-110.11805225674908	28.536824538309773	0	16,163,381,387,723,829
239	-102.37432256379955	25.07833579978026	0	270,579,598,666,675,703
240	-88.52327226302769	21.509267899253157	0	260,593,605
241	-108.7302768749958	29.486632100826313	0	9,103,405,498,587,604
242	-95.31829303462196	17.93913966422259	0	81,196,684,727,888,919
243	-104.6676009025225	29.907147103817554	0	311,335,769
244	-101.46889494242885	23.219887190980767	1	47,153,424,533,716,807
245	-100.08909473241539	17.970098604141516	0	105,109,147,200,435,925
246	-101.53433678692578	21.28838475209369	1	197,262,369,489,822,858
247	-90.7097372081971	19.264208851826826	0	40,166,469,595
248	-88.11802951302033	20.053863085209684	0	85,334,429,476,678,895
249	-107.119821228854	30.82599200201383	0	68,209,522,644,874,915
250	-100.8069408812585	18.288532012589897	0	105,147,314,325,347,629
251	-94.40460198375942	17.249903794012624	0	52,118,152,577,653,930
252	-100.14744752527241	18.725037095230118	0	109,147,437,554,629,719
253	-102.07789959264478	22.012447526940704	1	35,413,750,767,813,822
254	-99.0776054022953	19.950869719035452	1	189,282,479,638,830,900
255	-101.12450327633047	24.788969359234475	1	39,257,341,582,650,775
256	-100.77178205093628	26.35508261594649	0	121,199,235,303,388,608
257	-101.60892260784017	24.752503239636912	1	255,492,598,650,666,775
258	-112.21773559471342	30.18759862516323	0	114,294,599,606,609,908
259	-89.63456312256112	18.200576556109045	0	510,552,761,879,898,928
260	-88.74531550624674	21.141029819077037	0	240,321,605,607,734
261	-106.46892751322292	24.29921204634456	0	77,117,157,448,805,939
262	-101.26523051238964	20.92659079788888	1	197,246,306,489,514,601
263	-114.90007225376155	29.380147399368717	0	422,431,627,691
264	-103.14545690934133	25.400916568878518	0	195,291,444,537,675,703
265	-103.18741561573017	18.832067502491377	0	2,7,133,656,872,947
266	-103.89640665431733	21.07258640758573	0	69,349,652,663,789,884
267	-98.08678374956493	22.687967576279842	0	217,351,399,575,752
268	-99.97583593356654	22.563242521404547	0	305,564,566,681,796,893
269	-116.55736070512995	32.183159725433946	0	30,390,737
270	-102.16826071543315	25.4813835189523	1	168,239,332,472,666,675
271	-100.00421112931366	19.880092654167473	1	557,682,751,832,870,900
272	-101.40275021714176	27.851593328319762	0	22,80,226,491,838,847
273	-91.7744906908452	16.65592756376913	0	10,391,402,715,735,779
274	-106.28281650291837	26.654421420531794	1	107,317,640,646,776,861
275	-102.1337498020602	20.08288774426154	1	237,285,456,546,603,693
276	-105.88677419396176	27.4721107469776	1	102,107,513,741,882,910
277	-99.57883925914653	26.814230738758436	0	213,574,762,843
278	-109.86312455992179	23.88829609409966	0	292,430,641,873
279	-91.79032721470777	18.121102802480404	0	288,415,680,869,905
280	-104.12377305296734	25.313771929027027	1	66,231,403,444,544,724
281	-99.63810936411723	27.577621389726634	0	106,574
282	-99.33610603817908	20.31293735343052	1	254,352,638,661,832,900
283	-104.00889746476295	26.487436413839042	0	205,373,400,636,810,850
284	-104.93204333100967	21.742135679982745	0	84,380,392,705,798,918
285	-101.93506274150408	20.48482103979087	1	275,308,489,514,546,603
286	-101.13352919095676	19.404660952178762	1	309,315,538,701,799,818
287	-103.5040012777118	21.88365819423983	1	4,96,496,789,803,855
288	-91.56955920367328	17.76326121099906	0	53,63,279,634,680,905
289	-109.86588311392535	27.011973408996642	0	421,668,754
290	-105.02237247084061	22.508586440149315	0	392,528,534,568,705,768
291	-102.94092498748635	25.80531208484246	0	45,195,264,472,580,675
292	-110.16616722488041	24.238591332311092	0	278,578,873
293	-109.48569211060249	30.9414149955045	0	376,657,856,878,929
294	-112.39862808332833	29.77353761000005	0	174,258,599,606
295	-98.51698267387545	18.47410629832687	0	20,24,345,550,612,817
296	-98.10742168418297	19.261086125252508	1	24,134,420,562,624,932
297	-99.18422513780614	21.469864947427876	0	165,169,192,356,488,731
298	-87.25015163093084	20.788042978886853	0	55,442,545,812
299	-111.01833979045804	30.743047745014298	0	23,135,340,383,690,801
300	-100.06291344147367	20.6399431175275	1	182,352,396,832,870,881
301	-92.45085300523665	18.461097958935813	0	415,651,714,869
302	-102.06262335416409	19.322117500711734	0	237,309,456,571,617,854
303	-100.49466437942822	25.988779164701334	0	121,179,199,232,256,524
304	-96.00563364436859	18.27061592957696	0	74,398,684,888,899,922
305	-99.71013603233908	22.198564153499515	0	3,192,268,566,628,681
306	-100.99790005401017	20.565026450945506	1	154,182,262,514,601,842
307	-104.66750566420156	19.450259839114192	0	187,358,596
308	-102.20573878007936	20.84540582999101	1	186,285,489,553,603,858
309	-101.5978478945626	19.36400906718421	1	237,286,302,538,799,854
310	-104.2842264507406	20.261307603388584	1	187,350,379,652,747,785
311	-104.96988483401209	30.26517469454118	0	243,726,769,772
312	-102.18796464969817	18.163204562319702	0	1,131,649,654
313	-106.59444945467045	28.95019865622908	1	34,41,91,455,748,788
314	-101.06885776898851	18.646577465152518	0	250,315,325,453,629,799
315	-100.86983130345074	19.045312952584535	0	286,314,629,719,799,818
316	-107.95902432405288	26.078434068115605	0	56,193,210,364,708,931
317	-106.58239854547634	27.011450166742268	1	102,107,207,274,591,646
318	-90.49186755221116	18.171858453791234	0	354,658,898,927,992,995
319	-101.05710672684819	24.022889082662694	1	341,353,378,424,590,650
320	-111.74759048268757	24.79971214824081	0	515,529,664,685
321	-88.9665353492873	20.772038725693335	0	51,181,260,451,607,734
322	-100.09613963196377	24.091965680119998	1	90,176,353,475,565,697
323	-102.03526008393528	26.650227649119593	0	220,443,523,558,794,904
324	-99.34913457875516	23.757706369554963	0	90,176,397,525,643,811
325	-101.26681076689816	18.247917469694713	0	250,314,347,407,453,649
326	-97.73815118780388	20.804093488152013	0	119,230,505,622,901,924
327	-112.78963417762857	27.770411025806307	0	202,474,759,828
328	-88.56746509237182	18.5931478296716	0	417,452,485,711
329	-98.03950538079904	21.92751417073918	0	156,221,531,575,752
330	-110.8031831699894	28.056194811053278	0	163,723,804,857
331	-98.01652996271017	25.367710318159975	0	38,427,695,821,845,923
332	-101.96098838634936	25.883802393966953	0	168,220,270,447,472,523
333	-90.05586748175513	20.38500682092661	0	337,490,660,700,792
334	-88.32542686418077	20.415273371597184	0	85,181,248,406,607,678
335	-104.87407441076647	29.503502651682542	0	184,243,769,892,911
336	-97.02492951499177	20.469027935139607	0	230,742,766,901
337	-89.83969292970907	20.022524719198664	0	233,333,490,539,792,793
338	-98.76499648611467	25.7103410376797	0	38,73,584,586,821,836
339	-100.69164659221158	28.282097545436933	0	80,203,226,342
340	-110.50829706733074	30.811156598549065	0	135,161,299,376,383,393
341	-100.84946336704598	24.423639135194602	1	39,255,319,353,565,650
342	-100.41045310117028	27.915727592345768	0	106,226,339,569
343	-104.68611349160291	27.975271656179245	0	65,94,172,635,764,840
344	-99.94623118717976	25.255510631409308	0	33,44,232,487,625,942
345	-98.9735314695969	18.43932744640134	0	20,136,295,806,817,913
346	-106.97260266195785	26.19097529276926	1	364,551,640,646,753,944
347	-101.00495406293024	17.890761967728864	1	70,105,250,325,407,920
348	-100.75901274215056	29.044650535473313	0	203,214,819
349	-103.61924188336425	20.713561717108547	1	128,266,350,454,652,663
350	-103.81392971390008	20.30862235603689	1	128,310,349,652,659,785
351	-97.87475499812312	23.08232686755604	0	267,399,897
352	-99.59638909481032	20.675416209585567	1	169,282,300,396,661,832
353	-100.57630667993956	24.058209388458703	1	319,322,341,475,565,590
354	-90.27646093403368	18.544836440998658	0	50,318,595,898,927,928
355	-104.2365313935636	24.13909691651528	1	180,559,592,614,631,756
356	-98.97650664762571	21.866627392195525	0	156,192,297,488,536,628
357	-98.81969772429686	23.025052963472803	0	93,215,217,399,525,853
358	-104.19991430802877	19.498886278907744	0	92,187,307,785,851
359	-98.45796258477533	21.13777638230176	0	119,221,425,488,622,731
360	-106.08148665668911	25.11959077156679	1	6,140,414,448,497,542
361	-107.18701039321702	27.72321413911078	1	61,207,428,457,618,755
362	-102.89514737148583	27.741608555083367	0	120,375,394,395,648,814
363	-108.18564414803049	27.60962654673576	1	57,100,428,471,852,941
364	-107.46599128365192	26.135550990262676	0	56,210,316,346,551,753
365	-110.56415701622441	29.64288640235676	0	206,385,503,507,541,567
366	-112.50606506483919	31.69033162110862	0	132,543,721
367	-105.88766129283168	29.408218815787134	0	34,188,780,788,911,933
368	-103.97982463708847	28.42438931421145	0	32,62,138,556,764,840
369	-101.33228890191492	21.689906411330206	1	25,197,246,689,813,822
370	-92.4041284267919	15.528920464697496	1	101,142,610,720,725,981
371	-103.30968320757424	26.935134264581784	0	395,418,636,669,790,810
372	-98.92566293667196	24.551258385906515	0	88,224,643,707,712,758
373	-103.71920869993227	26.12571016002813	0	45,195,231,283,810,850
374	-112.01778727696994	26.323992208115413	0	5,127,440
375	-103.39336966840415	27.70126973219022	0	362,394,395,556,669,926
376	-109.99738809733697	30.877284810256032	0	161,293,340,393,856,929
377	-107.7988820751445	28.431545478673996	1	112,457,570,800,852,891
378	-101.53847318964357	23.986003986250072	1	71,319,424,492,533,650
379	-104.75462881178761	20.21269804500715	0	187,310,588,596,747,774
380	-105.40818250310048	21.692158328312395	0	84,284,705
381	-109.93058286976465	28.94977325141211	0	151,238,385,387,829,914
382	-96.17892391694181	17.137588978231648	1	141,441,519,530,863,935
383	-110.69658835398083	30.399761678991823	0	206,299,340,393,567,690
384	-87.70825311401202	19.334181128029098	0	129,446,895
385	-110.24650485047916	29.29693331091851	0	151,365,381,387,503,507
386	-96.49179838188705	18.99118209081564	0	219,228,600,655,899
387	-110.43337442668215	28.88396543197591	0	163,223,238,381,385,503
388	-100.55948853135612	26.75388854781537	0	121,148,183,235,256,843
389	-104.70404660749955	26.035455390114784	1	400,486,544,702,704,850
390	-116.0518734351844	32.27305347562899	0	30,269,613,687
391	-91.56290795731734	17.03131587429373	0	10,63,273,634,715,952
392	-104.7382798633389	22.149711130028948	0	164,284,290,568,705,798
393	-110.18765757635063	30.46661791497418	0	178,340,376,383,567,856
394	-103.18566360678473	28.104316317703724	0	32,362,375,556,686,814
395	-103.10304462424604	27.3387671667898	0	362,371,375,418,648,669
396	-99.85846221727635	21.038254828443314	1	165,169,300,352,518,881
397	-98.87235037783319	23.78789271857585	0	18,93,324,525,643,707
398	-96.21317842345907	17.882767431932308	0	74,304,519,684,894,935
399	-98.34676725031365	23.054425768142213	0	93,217,267,351,357,897
400	-104.50288313186334	26.442361361812296	0	205,283,389,704,745,850
401	-97.56358187493835	17.78989725609964	1	37,125,222,409,450,563
402	-91.98522202278356	16.28036716847083	1	273,581,610,735,779,985
403	-104.32421039816263	24.90699737353552	1	66,280,559,631,724,763
404	-112.82216384491129	26.594652980160042	0	440,466
405	-108.53640083796041	29.89668502757417	1	9,185,241,587,781,820
406	-88.10442230504815	20.78221105635697	0	85,334,605,607,645,812
407	-101.46369427141305	17.849385956047538	0	325,347,649,920
408	-111.75549659063007	29.09037211268386	0	174,175,509,560,943
409	-97.8115583894733	18.148454646071308	1	37,54,401,550,563,612
410	-92.43896617442756	17.72393304146938	0	98,415,651,826,860,905
411	-88.76502955047665	19.67934713978266	0	426,476,626,678,743,771
412	-98.21875560390401	17.364989490227188	1	97,143,222,502,563,866
413	-102.55294231644002	21.970939949220448	1	35,253,496,589,639,767
414	-106.57072388635417	25.066939834616644	1	42,140,360,448,802,805
415	-92.22632256524156	18.10210130320362	0	279,301,410,651,869,905
416	-104.0689406376877	29.188384317986714	0	62,138,892
417	-88.77471218111643	18.951251876382774	0	328,423,426,452,626,711
418	-102.81464883338016	26.975712130690464	0	371,395,443,558,648,790
419	-114.70056803423664	32.11861899161767	0	212,482,506,642,868
420	-97.85605533876007	18.90030729076597	1	24,54,173,296,550,624
421	-109.37023782585077	27.075634592076664	0	67,227,289,668,877
422	-114.40249159193188	29.4623822833472	0	263,431,677,691
423	-89.20141231459904	18.940993032562904	0	75,417,510,626,711,936
424	-101.26358241709048	23.621620311427957	1	244,319,378,533,590,716
425	-98.6655797393774	20.742394371950073	0	359,463,622,638,661,731
426	-88.55661033854187	19.319383780759274	0	129,411,417,452,476,626
427	-97.53643439594725	25.391690490516023	0	331,611,695,845
428	-107.68652627053352	27.667321961630506	1	57,361,363,457,618,852
429	-87.69236437769366	20.0590400717904	0	85,248,545,895
430	-109.56168347465355	23.537367951117652	0	278,641,729
431	-114.72964003881167	29.79660538729535	0	263,422,627,777
432	-109.5516855987642	29.773636953537935	0	151,178,498,507,587,886
433	-99.52032063889125	26.050270088162787	0	44,73,213,524,584,762
434	-108.46025966582168	31.06361756082486	0	43,236,740,878
